T6_Z2
Time-Data=(A2/86400)+25569;Temp;Humi;Vbat
1737429720;25.81;25.59;2971
1737430020;28.64;24.15;2970
1737430321;33.94;19.87;2970
1737430621;39.21;16.08;2972
1737430921;43;13.79;2974
1737431222;44.6;12.99;2977
1737431522;43.9;13.19;2980
1737431822;42;13.93;2983
1737432123;39.8;15.03;2987
1737432423;37.67;16.24;2990
1737432724;35.75;17.44;2991
1737433024;34.05;18.62;2991
1737433322;32.57;19.65;2990
1737433625;31.29;20.6;2989
1737433925;30.17;21.41;2986
1737434226;29.19;22.17;2984
1737434526;28.33;22.86;2981
1737434826;27.57;23.47;2979
1737435127;26.9;24.02;2976
1737435427;26.32;24.53;2974
1737435727;25.8;24.96;2972
1737436028;25.46;25.53;2970
1737436328;28.25;24.12;2968
1737436628;33.59;19.95;2968
1737436929;38.91;16.11;2970
1737437229;42.79;13.75;2972
1737437530;44.62;12.82;2976
1737437830;44.3;12.9;2979
1737438130;42.52;13.55;2983
1737438431;40.32;14.6;2986
1737438731;38.13;15.78;2989
1737439031;36.13;17.91;2991
1737439332;34.31;19.23;2992
1737439632;32.85;19.78;2991
1737439933;31.57;20.74;2989
1737440230;30.45;21.78;2987
1737440533;29.47;22.77;2984
1737440831;28.61;23.68;2982
1737441134;27.86;24.49;2980
1737441434;27.19;25.26;2977
1737441735;26.61;25.94;2975
1737442035;26.1;26.52;2972
1737442335;25.64;27.08;2970
1737442633;26.18;27.63;2968
1737442936;30.77;23.84;2968
1737443237;35.94;19.11;2969
1737443537;38.69;16.87;2971
1737443837;39.87;15.99;2973
1737444138;41.12;15.14;2977
1737444438;42.03;14.51;2979
1737444738;41.74;14.59;2983
1737445039;40.29;15.38;2986
1737445339;38.42;16.54;2989
1737445640;36.54;17.79;2990
1737445940;34.81;18.97;2990
1737446240;33.27;20.27;2989
1737446541;31.91;21.45;2988
1737446841;30.72;22.51;2986
1737447141;29.68;23.45;2984
1737447442;28.77;24.15;2982
1737447742;27.98;24.96;2980
1737448043;27.27;25.65;2977
1737448343;26.64;26.29;2975
1737448643;26.09;26.95;2973
1737448944;25.61;27.49;2971
1737449244;25.18;27.95;2969
1737449544;24.79;28.39;2966
1737449845;24.49;28.99;2965
1737450145;26.75;27.94;2964
1737450445;32.15;22.72;2964
1737450746;37.7;17.96;2966
1737451046;42.15;14.81;2969
1737451347;44.46;13.48;2973
1737451647;44.83;13.36;2977
1737451947;43.43;13.82;2981
1737452248;41.26;14.71;2985
1737452548;39.02;15.89;2988
1737452848;36.93;17.13;2990
1737453149;35.08;18.3;2992
1737453449;33.47;19.34;2990
1737453750;32.05;20.42;2989
1737454050;30.81;21.27;2987
1737454350;29.74;22.02;2984
1737454651;28.79;22.72;2982
1737454951;27.97;23.21;2980
1737455249;27.24;23.8;2977
1737455552;27.36;24.25;2975
1737455852;31.46;21.49;2974
1737456153;36.71;17.56;2974
1737456453;41.39;14.58;2975
1737456753;44.14;13.1;2978
1737457054;45.14;12.63;2980
1737457354;44.2;12.91;2983
1737457654;42.2;13.67;2986
1737457955;39.96;14.77;2989
1737458255;37.8;15.96;2991
1737458556;35.86;17.16;2992
1737458856;34.14;18.3;2992
1737459156;32.64;19.32;2990
1737459457;31.33;20.23;2988
1737459757;30.19;20.97;2986
1737460057;29.19;21.66;2983
1737460358;28.32;22.31;2981
1737460658;27.55;22.88;2978
1737460959;28.64;22.95;2976
1737461259;33.35;19.57;2976
1737461559;38.49;16.04;2976
1737461860;42.54;13.61;2977
1737462160;44.56;12.63;2980
1737462461;44.32;12.65;2982
1737462761;42.58;13.29;2984
1737463061;40.39;14.31;2987
1737463362;38.23;15.46;2990
1737463662;36.23;16.62;2991
1737463962;34.49;17.76;2992
1737464260;32.97;18.96;2991
1737464563;31.63;19.87;2989
1737464861;30.45;20.61;2987
1737465164;29.42;21.31;2984
1737465464;28.52;21.97;2982
1737465765;27.73;22.56;2980
1737466065;27.04;23.3;2977
1737466363;26.46;24.3;2975
1737466663;28.22;23.93;2973
1737466966;33.35;19.7;2973
1737467267;38.64;15.83;2973
1737467567;42.82;13.4;2975
1737467867;44.87;12.55;2978
1737468168;44.83;12.46;2981
1737468468;43.16;13.01;2984
1737468768;40.97;13.97;2987
1737469069;38.76;15.11;2990
1737469369;36.73;16.29;2992
1737469670;34.92;17.39;2993
1737469970;33.34;18.43;2992
1737470270;31.95;19.38;2990
1737470571;30.74;20.23;2988
1737470871;29.69;20.98;2986
1737471171;28.76;21.59;2983
1737471472;27.95;22.14;2981
1737471772;27.46;22.87;2978
1737472073;30.48;21.3;2976
1737472373;35.58;17.59;2976
1737472673;40.48;14.51;2977
1737472974;43.7;12.83;2979
1737473274;45.06;12.22;2981
1737473574;44.45;12.37;2984
1737473875;42.58;13.03;2986
1737474175;40.36;14.06;2989
1737474476;38.19;15.22;2991
1737474776;36.22;16.37;2993
1737475076;34.49;17.47;2993
1737475377;32.96;18.51;2992
1737475677;31.63;19.44;2990
1737475977;30.45;20.42;2987
1737476275;29.44;21.29;2985
1737476578;28.55;22.16;2983
1737476876;27.8;22.99;2980
1737477179;28.62;23.97;2978
1737477479;32.85;20.52;2977
1737477780;37.34;17.01;2977
1737478080;41.88;14.08;2978
1737478380;44.52;12.78;2980
1737478681;45.03;12.54;2983
1737478981;43.62;13.02;2985
1737479281;41.51;13.96;2988
1737479582;39.33;15.16;2990
1737479882;37.27;16.45;2992
1737480183;35.43;17.88;2993
1737480483;33.83;19.01;2992
1737480783;32.42;20.25;2991
1737481084;31.2;21.35;2989
1737481384;30.12;22.19;2987
1737481684;29.17;23.31;2984
1737481982;28.36;24.1;2982
1737482285;27.66;24.88;2979
1737482585;27.03;25.37;2977
1737482883;26.47;26.17;2974
1737483186;25.99;27.46;2972
1737483487;26.97;28.98;2971
1737483784;31.84;24.11;2971
1737484087;37;19.66;2971
1737484388;41.43;16.26;2973
1737484688;43.72;14.72;2976
1737484988;43.46;14.26;2980
1737485289;41.89;14.92;2982
1737485589;39.88;16.17;2986
1737485890;37.87;17.53;2988
1737486190;36;19;2991
1737486490;34.34;20.4;2992
1737486791;32.9;21.58;2991
1737487091;31.62;22.84;2989
1737487392;30.52;23.73;2987
1737487692;29.57;24.65;2984
1737487992;28.72;25.68;2982
1737488293;27.99;26.6;2980
1737488593;27.34;27.51;2978
1737488893;26.77;28.33;2975
1737489194;26.26;29.09;2973
1737489494;25.82;30.08;2971
1737489795;25.44;30.91;2969
1737490095;26.02;31.61;2968
1737490395;30.64;27.59;2968
1737490696;36.11;21.98;2969
1737490996;41.12;17.55;2971
1737491296;44.24;15.32;2974
1737491597;44.73;15.41;2978
1737491897;43.34;16.05;2982
1737492198;41.3;16.86;2985
1737492498;39.15;18.16;2988
1737492796;37.15;19.58;2991
1737493099;35.36;20.92;2992
1737493399;33.79;22.2;2992
1737493699;32.42;23.35;2991
1737493997;31.22;24.32;2989
1737494300;30.17;25.04;2987
1737494600;29.26;25.74;2984
1737494901;28.45;26.62;2982
1737495201;27.74;27.35;2979
1737495502;27.1;27.81;2977
1737495799;26.53;28.38;2975
1737496100;26.04;28.86;2973
1737496403;25.59;29.94;2971
1737496703;25.17;30.18;2969
1737497003;24.81;30.22;2967
1737497304;24.59;30.57;2966
1737497604;27.26;28.91;2965
1737497905;32.65;23.44;2965
1737498205;38.08;18.69;2968
1737498505;42.44;15.5;2970
1737498806;44.83;14.06;2974
1737499106;45.16;13.76;2978
1737499406;43.62;14.32;2982
1737499707;41.42;15.35;2986
1737500007;39.18;16.63;2990
1737500308;37.11;17.93;2992
1737500608;35.26;19.17;2993
1737500908;33.64;20.34;2992
1737501209;32.22;21.42;2991
1737501509;30.98;22.38;2988
1737501810;29.91;23.11;2986
1737502110;28.96;23.83;2984
1737502410;28.13;24.48;2981
1737502711;27.41;25.1;2978
1737503011;26.78;25.64;2976
1737503311;26.21;26.16;2974
1737503612;25.71;26.69;2972
1737503912;25.37;27.32;2970
1737504212;28.19;25.86;2968
1737504513;33.52;21.29;2969
1737504813;38.9;17.2;2970
1737505114;43;14.48;2973
1737505414;44.96;13.43;2977
1737505714;44.49;13.56;2980
1737506015;42.56;14.33;2983
1737506315;40.29;15.51;2987
1737506613;38.1;16.8;2990
1737506916;36.12;18.06;2992
1737507216;34.37;19.28;2992
1737507517;32.84;20.38;2991
1737507817;31.52;21.36;2990
1737508117;30.37;22.29;2987
1737508418;29.35;22.98;2985
1737508718;28.47;23.58;2982
1737509016;27.69;24.17;2980
1737509319;27;24.75;2977
1737509619;26.4;25.28;2974
1737509919;25.89;25.86;2972
1737510220;27.8;25.33;2971
1737510520;32.91;21.31;2971
1737510821;38.2;17.32;2972
1737511121;42.54;14.45;2974
1737511421;44.83;13.23;2977
1737511722;44.7;13.22;2980
1737512022;42.91;13.91;2983
1737512323;40.65;15.01;2987
1737512623;38.45;16.28;2989
1737512923;36.42;17.55;2991
1737513224;34.63;18.73;2992
1737513524;33.08;19.83;2991
1737513824;31.71;20.86;2990
1737514125;30.52;21.74;2987
1737514425;29.48;22.5;2985
1737514726;28.57;23.06;2982
1737515024;27.78;23.63;2980
1737515326;27.07;24.22;2977
1737515627;26.46;24.74;2975
1737515927;26.4;25.34;2973
1737516228;30.22;23.1;2971
1737516528;35.5;19;2972
1737516828;40.54;15.45;2973
1737517129;43.89;13.49;2976
1737517429;45.22;12.83;2979
1737517729;44.37;13.11;2982
1737518030;42.31;13.93;2985
1737518330;40.01;15.11;2988
1737518631;37.84;16.38;2991
1737518931;35.87;17.63;2992
1737519231;34.14;18.8;2992
1737519532;32.64;19.89;2991
1737519832;31.33;20.88;2989
1737520132;30.19;21.72;2987
1737520433;29.19;22.43;2984
1737520733;28.31;23;2982
1737521034;27.54;23.57;2979
1737521334;27.74;24.15;2977
1737521634;31.69;21.62;2976
1737521935;34.57;19.23;2975
1737522235;36.48;17.86;2976
1737522536;38.36;16.55;2977
1737522836;39.78;15.56;2979
1737523136;40.88;14.84;2981
1737523437;41.78;14.25;2984
1737523737;42.62;13.74;2986
1737524037;42.92;13.55;2990
1737524338;41.8;14.04;2991
1737524638;39.94;15;2992
1737524938;37.95;16.11;2993
1737525239;36.07;17.28;2993
1737525539;34.37;18.39;2992
1737525840;32.87;19.43;2991
1737526140;31.55;20.42;2989
1737526440;30.39;21.59;2987
1737526741;29.38;22.6;2985
1737527041;28.5;23.51;2983
1737527341;27.72;24.18;2980
1737527642;27.07;24.97;2978
1737527940;26.53;26.28;2975
1737528243;28.4;26.05;2973
1737528543;33.48;21.59;2973
1737528843;38.75;17.29;2974
1737529144;42.96;14.41;2976
1737529444;45.13;13.3;2979
1737529745;45.17;13.24;2982
1737530045;43.5;13.98;2985
1737530345;41.32;15.05;2988
1737530646;39.13;16.38;2991
1737530946;37.12;17.73;2993
1737531246;35.33;18.96;2993
1737531547;33.7;20.21;2992
1737531847;32.27;21.39;2991
1737532147;31.04;22.51;2989
1737532448;29.97;23.5;2986
1737532748;29.04;24.36;2983
1737533046;28.22;25.18;2981
1737533349;27.5;25.96;2978
1737533649;26.86;26.63;2976
1737533950;26.29;27.18;2974
1737534250;25.8;27.75;2972
1737534550;25.36;28.28;2970
1737534851;25.02;28.93;2968
1737535151;27.28;27.73;2967
1737535452;32.55;22.6;2967
1737535752;37.97;18;2969
1737536052;42.41;14.86;2971
1737536353;44.79;13.51;2975
1737536653;45.45;13.13;2979
1737536953;44.25;13.5;2982
1737537254;42.11;14.39;2986
1737537554;39.83;15.6;2990
1737537855;37.68;16.85;2993
1737538155;35.76;18.04;2993
1737538455;34.07;19.15;2993
1737538753;32.59;20.12;2991
1737539056;31.29;21.06;2990
1737539356;30.14;22.5;2987
1737539657;29.06;24.09;2985
1737539957;28.12;25.02;2982
1737540257;27.35;24.95;2979
1737540558;27.66;26.44;2977
1737540858;31.94;23.1;2976
1737541159;36.87;19.14;2976
1737541459;41.14;16.02;2977
1737541759;42.99;14.76;2979
1737542060;43.75;14.18;2981
1737542360;43.15;13.95;2984
1737542661;41.41;14.68;2987
1737542961;39.29;15.78;2989
1737543259;37.25;16.95;2992
1737543562;35.4;18.08;2992
1737543862;33.76;19.14;2992
1737544162;32.3;20.08;2991
1737544463;31.05;20.98;2989
1737544763;29.94;21.69;2986
1737545061;28.97;22.33;2984
1737545364;28.12;22.82;2981
1737545664;27.37;23.3;2979
1737545965;26.71;23.83;2976
1737546265;26.39;24.45;2974
1737546565;29.66;22.82;2973
1737546866;34.91;18.86;2973
1737547166;40.04;15.44;2974
1737547466;43.6;13.37;2976
1737547767;45.11;12.66;2979
1737548067;44.27;12.9;2982
1737548368;42.26;13.69;2985
1737548668;39.97;14.85;2988
1737548968;37.81;16.04;2991
1737549269;35.86;17.2;2993
1737549569;34.14;18.3;2992
1737549869;32.65;19.24;2991
1737550170;31.32;20.15;2989
1737550470;30.18;20.92;2987
1737550771;29.18;21.61;2985
1737551068;28.3;22.08;2982
1737551371;27.53;22.59;2979
1737551672;27.38;23.16;2977
1737551972;31.11;21.14;2976
1737552273;36.23;17.53;2976
1737552573;41.07;14.46;2977
1737552873;44.18;12.81;2979
1737553174;45.27;12.31;2981
1737553474;44.26;12.63;2984
1737553774;42.18;13.45;2987
1737554075;39.89;14.6;2990
1737554375;37.73;15.78;2992
1737554676;35.8;16.92;2993
1737554976;34.08;17.99;2993
1737555276;32.6;18.97;2991
1737555577;31.3;19.87;2989
1737555877;30.15;20.65;2988
1737556177;29.15;21.31;2985
1737556478;28.29;22.21;2983
1737556778;27.58;23.17;2980
1737557079;29.17;22.77;2978
1737557379;33.86;19.15;2977
1737557679;38.82;15.7;2977
1737557980;42.77;13.37;2979
1737558280;44.89;12.48;2981
1737558580;45.02;12.36;2984
1737558881;43.44;12.87;2986
1737559181;41.25;13.75;2989
1737559481;39.03;14.86;2992
1737559782;36.96;15.98;2993
1737560082;35.13;17.03;2994
1737560383;33.52;17.99;2993
1737560683;32.13;19.05;2992
1737560983;30.93;20.1;2989
1737561284;29.89;21.03;2987
1737561584;28.98;21.75;2984
1737561885;28.17;22.55;2982
1737562185;27.46;23.38;2979
1737562483;26.85;24.18;2977
1737562786;27.21;24.98;2975
1737563086;31.47;21.99;2974
1737563387;36.59;18.02;2974
1737563687;41.19;14.9;2976
1737563987;44.04;13.44;2978
1737564288;44.49;13.21;2981
1737564588;43.05;13.72;2984
1737564888;40.95;14.65;2987
1737565189;38.78;15.87;2990
1737565489;36.75;17.09;2992
1737565790;34.94;18.28;2993
1737566087;33.36;19.35;2992
1737566390;31.96;20.41;2991
1737566691;30.76;21.41;2989
1737566991;29.72;22.39;2986
1737567291;28.8;23.28;2984
1737567592;28;23.92;2981
1737567892;27.3;24.57;2979
1737568190;26.68;25.25;2977
1737568493;26.14;25.9;2975
1737568793;27.75;25.64;2972
1737569094;32.8;21.4;2972
1737569394;35.86;19;2973
1737569695;38.05;17.34;2975
1737569995;39.89;16.14;2977
1737570295;40.9;15.44;2979
1737570596;39.23;16.57;2982
1737570896;39.02;16.92;2984
1737571196;41.96;15.08;2988
1737571497;43.7;14.14;2991
1737571797;43.07;14.39;2992
1737572098;41.32;15.26;2993
1737572398;39.32;16.47;2994
1737572698;37.38;17.77;2994
1737572999;35.61;18.97;2993
1737573299;34.03;20.58;2992
1737573599;32.66;21.76;2991
1737573900;31.48;22.94;2989
1737574200;30.43;23.96;2987
1737574501;29.48;24.91;2985
1737574801;28.64;25.47;2982
1737575101;27.92;26.12;2980
1737575402;27.26;26.76;2978
1737575702;26.68;27.37;2976
1737576003;26.17;27.94;2974
1737576303;25.74;28.92;2972
1737576603;25.37;29.79;2970
1737576904;25.04;30.45;2968
1737577204;24.74;31.11;2966
1737577502;24.48;31.74;2965
1737577805;26.1;31.47;2964
1737578105;31.25;26.16;2964
1737578405;36.78;20.7;2966
1737578706;41.58;16.78;2970
1737579006;44.06;15.07;2973
1737579307;43.68;15.16;2977
1737579607;41.98;16.04;2981
1737579907;39.92;17.37;2985
1737580208;37.9;18.76;2988
1737580508;36.04;20.2;2991
1737580808;34.39;21.31;2992
1737581109;32.95;22.42;2991
1737581407;31.68;23.5;2990
1737581710;30.58;24.56;2987
1737582010;29.62;25.41;2985
1737582308;28.78;26.13;2983
1737582611;28.03;26.86;2980
1737582911;27.38;27.77;2978
1737583211;26.8;29.11;2976
1737583512;26.36;30.21;2973
1737583812;28.75;29.18;2972
1737584113;33.79;23.85;2972
1737584413;38.95;19.01;2974
1737584713;42.97;15.9;2976
1737585014;45.07;14.52;2978
1737585314;45.14;14.34;2981
1737585615;43.57;14.92;2985
1737585915;41.42;15.95;2988
1737586215;39.24;17.26;2991
1737586516;37.23;18.57;2993
1737586816;35.44;19.87;2994
1737587114;33.87;21.07;2993
1737587417;32.49;22.22;2991
1737587717;31.29;23.33;2989
1737588018;30.23;24.37;2987
1737588318;29.32;25.28;2984
1737588618;28.52;26.09;2982
1737588919;27.81;26.93;2979
1737589219;27.18;27.71;2977
1737589520;26.79;28.61;2975
1737589820;29.64;26.83;2973
1737590120;34.78;21.79;2974
1737590421;39.83;17.59;2975
1737590721;43.47;15.08;2977
1737591021;44.96;14.21;2980
1737591322;44.19;14.4;2983
1737591622;42.3;15.19;2986
1737591923;40.14;16.37;2989
1737592223;38.06;17.65;2991
1737592523;36.16;18.93;2993
1737592821;34.5;20.17;2993
1737593124;33.03;21.29;2992
1737593424;31.75;22.35;2990
1737593725;30.62;23.32;2988
1737594025;29.65;24.21;2986
1737594326;28.8;24.98;2984
1737594626;28.05;25.71;2981
1737594926;27.39;26.47;2979
1737595227;26.79;27.19;2976
1737595527;26.32;27.97;2974
1737595827;28.41;27.08;2973
1737596128;33.48;22.29;2973
1737596428;38.64;18.05;2974
1737596729;42.71;15.24;2976
1737597029;44.86;14.02;2979
1737597329;44.96;13.85;2982
1737597630;43.41;14.39;2985
1737597930;41.27;15.4;2988
1737598230;39.09;16.64;2991
1737598531;37.07;17.89;2993
1737598829;35.26;19.15;2994
1737599132;33.68;20.31;2993
1737599432;32.3;21.4;2992
1737599732;31.1;22.41;2989
1737600033;30.05;23.33;2987
1737600333;29.13;24.12;2984
1737600633;28.33;24.86;2982
1737600934;27.63;25.56;2979
1737601234;27.01;26.25;2977
1737601535;26.51;27.07;2975
1737601835;28.68;26.17;2973
1737602135;33.74;21.6;2973
1737602436;38.88;17.57;2974
1737602736;42.85;14.92;2976
1737603036;44.84;13.81;2979
1737603337;44.67;13.76;2982
1737603637;42.98;14.39;2985
1737603937;40.82;15.45;2988
1737604238;38.68;16.68;2991
1737604538;36.69;17.89;2993
1737604839;34.92;19.11;2993
1737605139;33.37;20.28;2993
1737605439;32.02;21.32;2991
1737605740;30.84;22.3;2988
1737606040;29.83;23.2;2986
1737606340;28.93;23.98;2984
1737606638;28.16;24.71;2981
1737606941;27.46;25.38;2979
1737607242;26.86;26.07;2976
1737607542;26.51;26.88;2974
1737607842;29.53;25.06;2973
1737608143;34.68;20.54;2973
1737608443;39.71;16.79;2974
1737608744;43.34;14.47;2977
1737609044;44.9;13.63;2979
1737609344;44.22;13.79;2982
1737609645;42.33;14.56;2986
1737609945;40.15;15.7;2989
1737610245;38.03;16.91;2991
1737610546;36.09;18.15;2993
1737610846;34.39;19.33;2993
1737611147;32.89;20.45;2992
1737611444;31.59;21.47;2990
1737611745;30.45;22.42;2988
1737612048;29.47;23.3;2985
1737612345;28.61;24.05;2983
1737612648;27.86;24.85;2980
1737612949;27.2;25.73;2978
1737613249;28.03;26.19;2976
1737613549;32.57;22.59;2975
1737613850;37.68;18.44;2976
1737614150;42.01;15.48;2977
1737614451;44.48;14.14;2979
1737614751;44.78;13.95;2982
1737615051;43.29;14.53;2985
1737615352;41.18;15.54;2988
1737615652;39;16.87;2991
1737615952;36.97;18.23;2993
1737616253;35.15;19.53;2994
1737616553;33.57;20.72;2993
1737616854;32.18;21.83;2991
1737617154;30.97;22.9;2989
1737617454;29.93;23.85;2987
1737617755;29.03;24.73;2984
1737618055;28.24;25.59;2982
1737618355;27.54;26.39;2979
1737618656;26.95;27.15;2977
1737618956;26.75;27.92;2975
1737619257;30.76;25.17;2973
1737619557;35.36;20.8;2974
1737619857;38.16;18.43;2975
1737620158;41.19;16.18;2977
1737620458;44.03;14.55;2979
1737620758;44.97;14.01;2983
1737621059;43.84;14.41;2986
1737621359;41.86;15.34;2989
1737621659;39.71;16.59;2992
1737621960;37.68;17.89;2994
1737622260;35.85;19.18;2994
1737622561;34.24;20.29;2993
1737622861;32.82;21.53;2992
1737623161;31.59;22.62;2990
1737623459;30.5;23.68;2988
1737623762;29.56;24.42;2985
1737624063;28.72;24.93;2983
1737624363;27.97;25.48;2981
1737624663;27.29;26.02;2978
1737624964;26.7;26.49;2976
1737625262;26.18;26.97;2974
1737625564;25.72;27.43;2972
1737625865;25.31;27.84;2970
1737626165;25.69;28.15;2968
1737626463;30.01;24.51;2968
1737626763;35.38;19.8;2969
1737627066;40.35;16.19;2971
1737627367;43.74;14.23;2974
1737627667;45.22;13.36;2978
1737627967;44.32;12.23;2982
1737628268;42.15;12.55;2985
1737628568;42.34;13.47;2989
1737628869;44.17;12.99;2993
1737629169;45.57;12.52;2995
1737629469;45.5;12.55;2996
1737629770;43.88;13.12;2997
1737630070;41.69;14.1;2998
1737630370;39.48;15.65;2997
1737630668;37.42;16.87;2996
1737630971;35.55;18.02;2995
1737631272;33.92;19.06;2994
1737631572;32.5;20.09;2993
1737631872;31.26;21.04;2991
1737632173;30.17;21.9;2988
1737632473;29.23;22.72;2986
1737632771;28.41;23.44;2983
1737633074;27.68;24.09;2981
1737633374;27.04;24.69;2979
1737633675;26.48;25.24;2976
1737633975;25.99;25.79;2974
1737634275;26.41;26.22;2972
1737634576;30.79;22.85;2972
1737634876;36.11;18.52;2973
1737635176;40.94;15.24;2975
1737635477;44.01;13.51;2977
1737635777;45.02;13.01;2980
1737636078;43.96;13.34;2984
1737636378;41.96;14.15;2987
1737636678;39.77;15.28;2990
1737636979;37.68;16.44;2993
1737637279;35.81;17.56;2994
1737637579;34.15;18.68;2994
1737637880;32.7;19.75;2993
1737638180;31.42;20.73;2991
1737638481;30.31;21.63;2988
1737638781;29.35;22.45;2986
1737639081;28.51;23.35;2983
1737639382;27.78;24.31;2981
1737639682;27.13;25.07;2978
1737639982;26.58;25.77;2976
1737640283;27.57;25.91;2974
1737640583;32.29;21.97;2974
1737640884;37.58;17.7;2974
1737641184;42.08;14.7;2976
1737641484;44.6;13.37;2979
1737641785;44.73;13.22;2982
1737642085;43.15;13.77;2985
1737642386;41.04;14.75;2988
1737642686;38.9;15.93;2991
1737642986;36.9;17.12;2993
1737643287;35.12;18.28;2994
1737643587;33.57;19.37;2993
1737643887;32.21;20.38;2991
1737644188;31.02;21.33;2989
1737644488;29.99;22.19;2987
1737644789;29.09;22.95;2985
1737645089;28.29;23.68;2982
1737645389;27.58;24.39;2980
1737645690;27.17;25.27;2977
1737645990;30.13;23.49;2976
1737646290;35.24;19.28;2976
1737646591;40.2;15.79;2977
1737646891;43.66;13.77;2979
1737647192;45.19;13.03;2981
1737647492;44.64;13.16;2984
1737647792;42.79;13.87;2987
1737648093;40.6;14.89;2990
1737648393;38.46;16.09;2993
1737648693;36.5;17.4;2994
1737648994;34.75;18.41;2994
1737649294;33.2;19.9;2993
1737649595;31.87;21.17;2992
1737649895;30.69;22.21;2989
1737650195;29.68;23.17;2987
1737650496;28.8;23.99;2984
1737650796;28.03;24.7;2982
1737651096;27.35;25.38;2979
1737651397;26.74;26.03;2977
1737651697;26.2;26.66;2974
1737651995;25.76;27.25;2973
1737652298;27.5;26.91;2971
1737652598;32.54;22.42;2971
1737652899;37.83;18.02;2972
1737653199;42.17;15.02;2975
1737653499;44.58;13.78;2977
1737653800;45.22;13.41;2981
1737654100;44.04;13.92;2984
